TransactionID,Date,CustomerID,ProductID,Branch,Quantity,UnitPrice,SalesAmount,Rating,ReviewCategory
TXN002361,2025-08-26,CUST03741,PRD0720,Abha,5,175.8,879,4,Poor
TXN002362,2022-03-02,CUST03871,PRD0725,Tabuk,1,150.99,150.99,2,Average
TXN002363,2023-05-31,CUST03939,PRD0737,Jeddah Central,5,457.19,2285.95,5,Good
TXN002364,2022-04-26,CUST03360,PRD0106,Tabuk,10,398.57,3985.7,1,Excellent
TXN002365,2019-05-12,CUST02389,PRD0611,Madinah,10,223.93,2239.3,2,Good
TXN002366,2025-06-29,CUST02128,PRD0584,Jeddah Central,4,37.68,150.72,1,Good
TXN002367,2024-08-21,CUST02857,PRD0130,Hail,7,180.97,1266.79,4,Excellent
TXN002368,2021-01-07,CUST00015,PRD0292,Dammam,9,298.11,2682.99,3,Poor
TXN002369,2025-04-28,CUST04332,PRD0587,Madinah,10,48.85,488.5,2,Average
TXN002370,2022-12-07,CUST01208,PRD0388,Makkah,6,480.82,2884.92,3,Good
TXN002371,2021-12-22,CUST03829,PRD0282,Riyadh North,1,359.78,359.78,5,Excellent
TXN002372,2023-08-25,CUST01961,PRD0668,Hail,4,40.2,160.8,3,Average
TXN002373,2021-09-04,CUST02208,PRD0331,Dammam,8,272.24,2177.92,5,Excellent
TXN002374,2024-04-19,CUST01012,PRD0215,Jeddah Central,12,365.48,4385.76,5,Good
TXN002375,2019-10-28,CUST01495,PRD0653,Khobar,2,398.1,796.2,3,Good
TXN002376,2020-01-23,CUST02098,PRD0676,Madinah,9,43.97,395.73,4,Good
TXN002377,2024-03-17,CUST00478,PRD0651,Dammam,8,30.67,245.36,1,Poor
TXN002378,2019-04-13,CUST00164,PRD0637,Khobar,6,473.77,2842.62,2,Poor
TXN002379,2021-06-09,CUST02092,PRD0190,Makkah,8,205.31,1642.48,2,Poor
TXN002380,2022-10-02,CUST04064,PRD0464,Hail,3,6.64,19.92,5,Excellent
TXN002381,2021-11-11,CUST04206,PRD0757,Hail,8,24.85,198.8,2,Poor
TXN002382,2025-10-11,CUST02694,PRD0530,Jeddah Central,8,249.84,1998.72,2,Poor
TXN002383,2021-03-10,CUST04254,PRD0399,Madinah,10,403.74,4037.4,3,Average
TXN002384,2022-01-01,CUST04468,PRD0111,Makkah,11,404.22,4446.42,5,Average
TXN002385,2024-01-27,CUST01357,PRD0736,Khobar,10,81.04,810.4,2,Excellent
TXN002386,2020-02-17,CUST04943,PRD0430,Hail,6,56.81,340.86,3,Good
TXN002387,2024-05-26,CUST04452,PRD0291,Tabuk,8,426.87,3414.96,1,Average
TXN002388,2022-09-19,CUST01678,PRD0753,Riyadh South,4,100.57,402.28,4,Good
TXN002389,2019-10-19,CUST04056,PRD0682,Dammam,4,322.37,1289.48,4,Excellent
TXN002390,2025-11-29,CUST03808,PRD0434,Khobar,12,51.91,622.92,3,Excellent
TXN002391,2020-08-06,CUST00356,PRD0116,Jeddah Central,1,401.88,401.88,4,Poor
TXN002392,2022-06-14,CUST02923,PRD0679,Abha,10,386.7,3867,4,Excellent
TXN002393,2019-01-21,CUST02668,PRD0360,Makkah,2,320.07,640.14,5,Excellent
TXN002394,2023-09-24,CUST00023,PRD0198,Dammam,2,308.96,617.92,2,Poor
TXN002395,2023-04-19,CUST04558,PRD0613,Tabuk,4,89.45,357.8,5,Good
TXN002396,2024-08-01,CUST03153,PRD0294,Jeddah Central,11,422.06,4642.66,2,Poor
TXN002397,2024-10-12,CUST01593,PRD0693,Riyadh South,10,240.49,2404.9,1,Average
TXN002398,2020-10-31,CUST01691,PRD0685,Abha,5,381.03,1905.15,4,Good
TXN002399,2019-04-18,CUST01580,PRD0456,Riyadh South,6,225.8,1354.8,3,Average
TXN002400,2021-10-25,CUST00943,PRD0670,Hail,10,137.49,1374.9,5,Poor
TXN002401,2022-01-11,CUST03149,PRD0324,Jeddah Central,11,289.47,3184.17,3,Good
TXN002402,2025-03-14,CUST01156,PRD0285,Tabuk,1,483.1,483.1,4,Excellent
TXN002403,2022-12-24,CUST03392,PRD0462,Abha,4,334.55,1338.2,3,Excellent
TXN002404,2023-12-27,CUST04438,PRD0061,Jeddah Central,6,338.58,2031.48,3,Excellent
TXN002405,2020-04-30,CUST04353,PRD0032,Khobar,4,49.38,197.52,4,Good
TXN002406,2019-03-19,CUST02244,PRD0489,Madinah,6,291.63,1749.78,3,Poor
TXN002407,2023-10-26,CUST03297,PRD0080,Tabuk,10,207.05,2070.5,4,Excellent
TXN002408,2020-01-13,CUST02215,PRD0738,Makkah,6,32.02,192.12,3,Excellent
TXN002409,2019-11-29,CUST03048,PRD0002,Dammam,3,199.14,597.42,4,Poor
TXN002410,2022-05-30,CUST03235,PRD0473,Dammam,6,212.53,1275.18,4,Good
TXN002411,2020-07-24,CUST02465,PRD0603,Riyadh South,11,240.92,2650.12,1,Average
TXN002412,2019-01-12,CUST00173,PRD0444,Jeddah Central,9,165.59,1490.31,2,Good
TXN002413,2019-08-12,CUST03492,PRD0627,Jeddah Central,5,446.14,2230.7,1,Average
TXN002414,2024-06-10,CUST00801,PRD0652,Khobar,1,432.59,432.59,3,Good
TXN002415,2024-03-10,CUST02428,PRD0226,Jeddah Central,1,164.38,164.38,5,Excellent
TXN002416,2024-07-03,CUST03424,PRD0727,Jeddah Central,9,39.8,358.2,5,Good
TXN002417,2019-09-13,CUST02881,PRD0590,Riyadh North,11,192.03,2112.33,4,Excellent
TXN002418,2019-07-26,CUST04948,PRD0443,Riyadh North,7,65.27,456.89,2,Poor
TXN002419,2024-02-26,CUST02206,PRD0060,Riyadh South,6,290.21,1741.26,1,Poor
TXN002420,2025-06-09,CUST04988,PRD0656,Khobar,11,237.29,2610.19,2,Excellent
TXN002421,2025-08-31,CUST00265,PRD0590,Hail,5,209.14,1045.7,5,Poor
TXN002422,2019-07-19,CUST03443,PRD0563,Riyadh South,8,139.22,1113.76,2,Good
TXN002423,2025-10-14,CUST04015,PRD0524,Abha,4,14.11,56.44,5,Average
TXN002424,2024-04-05,CUST04135,PRD0464,Jeddah Central,10,271.88,2718.8,3,Good
TXN002425,2024-02-08,CUST04351,PRD0357,Khobar,10,204.62,2046.2,5,Poor
TXN002426,2020-12-25,CUST01536,PRD0458,Makkah,5,460.7,2303.5,1,Excellent
TXN002427,2025-05-23,CUST02658,PRD0731,Madinah,8,37.08,296.64,4,Average
TXN002428,2025-08-15,CUST01593,PRD0364,Makkah,1,62.25,62.25,4,Poor
TXN002429,2020-09-12,CUST02684,PRD0745,Khobar,11,48.49,533.39,4,Excellent
TXN002430,2022-02-08,CUST04381,PRD0019,Jeddah Central,9,83.89,755.01,3,Poor
TXN002431,2022-06-17,CUST00976,PRD0624,Makkah,11,415.78,4573.58,4,Excellent
TXN002432,2023-09-17,CUST01374,PRD0334,Makkah,1,286.11,286.11,1,Average
TXN002433,2025-05-23,CUST04413,PRD0419,Riyadh South,11,121.73,1339.03,2,Excellent
TXN002434,2025-11-08,CUST00611,PRD0065,Makkah,6,57.57,345.42,4,Excellent
TXN002435,2019-04-18,CUST02490,PRD0283,Khobar,8,299.1,2392.8,3,Average
TXN002436,2025-09-17,CUST04476,PRD0269,Riyadh South,1,386.14,386.14,3,Excellent
TXN002437,2025-10-13,CUST01276,PRD0779,Tabuk,4,310.03,1240.12,5,Excellent
TXN002438,2019-10-25,CUST04382,PRD0638,Hail,11,84.46,929.06,1,Excellent
TXN002439,2025-12-29,CUST00410,PRD0513,Khobar,7,478.82,3351.74,5,Excellent
TXN002440,2022-04-08,CUST03496,PRD0316,Khobar,2,217.31,434.62,1,Excellent
TXN002441,2024-05-07,CUST04992,PRD0778,Madinah,8,343.99,2751.92,2,Excellent
TXN002442,2023-08-04,CUST00245,PRD0481,Dammam,1,280.77,280.77,5,Average
TXN002443,2025-03-20,CUST00096,PRD0158,Madinah,5,499.47,2497.35,5,Poor
TXN002444,2024-06-07,CUST02641,PRD0729,Tabuk,11,296.76,3264.36,2,Average
TXN002445,2019-01-28,CUST00685,PRD0035,Dammam,4,34.07,136.28,1,Poor
TXN002446,2020-01-14,CUST04988,PRD0459,Khobar,6,296.79,1780.74,2,Good
TXN002447,2022-06-24,CUST03836,PRD0626,Khobar,5,318.67,1593.35,3,Excellent
TXN002448,2025-11-03,CUST02837,PRD0277,Abha,10,482.81,4828.1,2,Good
TXN002449,2023-01-26,CUST00678,PRD0078,Riyadh North,10,288.43,2884.3,2,Poor
TXN002450,2021-08-09,CUST01097,PRD0218,Jeddah Central,5,466.47,2332.35,4,Poor
TXN002451,2024-04-23,CUST02507,PRD0057,Jeddah Central,9,167.05,1503.45,4,Good
TXN002452,2021-08-19,CUST03038,PRD0632,Madinah,11,373.05,4103.55,2,Average
TXN002453,2021-11-14,CUST04282,PRD0552,Riyadh North,3,50.24,150.72,1,Excellent
TXN002454,2022-07-07,CUST04932,PRD0664,Madinah,6,241.26,1447.56,1,Average
TXN002455,2020-02-25,CUST02970,PRD0216,Dammam,10,275.11,2751.1,2,Good
TXN002456,2021-04-18,CUST01768,PRD0482,Hail,6,11.89,71.34,4,Good
TXN002457,2020-04-25,CUST02620,PRD0474,Jeddah Central,6,449.13,2694.78,2,Good
TXN002458,2022-02-15,CUST00787,PRD0241,Makkah,5,350.84,1754.2,5,Average
TXN002459,2024-05-30,CUST03582,PRD0590,Jeddah Central,7,166.32,1164.24,5,Excellent
TXN002460,2024-07-03,CUST00101,PRD0203,Khobar,4,190.02,760.08,3,Average
TXN002461,2022-08-28,CUST02498,PRD0738,Abha,9,26.93,242.37,2,Average
TXN002462,2019-06-20,CUST04255,PRD0488,Khobar,11,272.82,3001.02,2,Average
TXN002463,2022-11-23,CUST04724,PRD0535,Makkah,8,375.51,3004.08,4,Excellent
TXN002464,2023-10-19,CUST02959,PRD0771,Abha,3,316.87,950.61,4,Good
TXN002465,2023-04-08,CUST02885,PRD0020,Abha,9,34.94,314.46,2,Good
TXN002466,2023-09-09,CUST00678,PRD0148,Khobar,4,468.85,1875.4,4,Average
TXN002467,2019-03-24,CUST01112,PRD0066,Tabuk,2,188.2,376.4,1,Good
TXN002468,2022-05-16,CUST02340,PRD0786,Tabuk,2,415.57,831.14,4,Average
TXN002469,2023-04-05,CUST03453,PRD0715,Makkah,9,257.12,2314.08,4,Excellent
TXN002470,2021-08-26,CUST03872,PRD0451,Riyadh North,10,295.99,2959.9,5,Excellent
TXN002471,2022-09-25,CUST04779,PRD0255,Abha,9,96.23,866.07,1,Good
TXN002472,2020-09-06,CUST03198,PRD0671,Dammam,4,492.3,1969.2,4,Average
TXN002473,2021-03-10,CUST03187,PRD0778,Madinah,11,245.93,2705.23,3,Average
TXN002474,2020-04-11,CUST03142,PRD0163,Jeddah Central,11,167.21,1839.31,2,Good
TXN002475,2019-02-19,CUST02299,PRD0555,Khobar,11,106.73,1174.03,3,Average
TXN002476,2020-06-22,CUST03168,PRD0603,Riyadh South,10,345.17,3451.7,2,Excellent
TXN002477,2024-01-08,CUST03081,PRD0077,Riyadh North,9,340.5,3064.5,4,Good
TXN002478,2025-10-14,CUST00303,PRD0614,Khobar,5,173.24,866.2,5,Good
TXN002479,2024-10-25,CUST00579,PRD0738,Khobar,3,310.09,930.27,2,Poor
TXN002480,2019-03-02,CUST04153,PRD0314,Dammam,12,96.84,1162.08,4,Excellent
TXN002481,2019-08-23,CUST00103,PRD0252,Dammam,7,327.21,2290.47,4,Average
TXN002482,2023-08-28,CUST04762,PRD0181,Khobar,6,315.14,1890.84,5,Average
TXN002483,2019-10-28,CUST04482,PRD0144,Abha,4,162.96,651.84,5,Excellent
TXN002484,2025-02-24,CUST00255,PRD0527,Abha,9,468.31,4214.79,1,Excellent
TXN002485,2019-01-15,CUST01429,PRD0472,Makkah,2,144.76,289.52,4,Excellent
TXN002486,2021-09-28,CUST04159,PRD0799,Dammam,7,258.11,1806.77,5,Average
TXN002487,2021-12-05,CUST03998,PRD0789,Jeddah Central,5,108.66,543.3,1,Good
TXN002488,2020-12-12,CUST04062,PRD0442,Khobar,12,356.87,4282.44,2,Good
TXN002489,2019-10-25,CUST04132,PRD0733,Riyadh North,10,42.58,425.8,3,Good
TXN002490,2024-09-30,CUST04844,PRD0305,Tabuk,12,124.14,1489.68,5,Poor
TXN002491,2022-09-11,CUST02142,PRD0790,Jeddah Central,7,258.74,1811.18,1,Excellent
TXN002492,2025-03-27,CUST04306,PRD0778,Tabuk,1,37.52,37.52,3,Poor
TXN002493,2020-11-11,CUST01872,PRD0613,Riyadh South,2,358.13,716.26,1,Good
TXN002494,2023-05-02,CUST02533,PRD0366,Khobar,10,347.42,3474.2,1,Good
TXN002495,2019-08-23,CUST01089,PRD0135,Riyadh South,11,110.19,1212.09,4,Excellent
TXN002496,2024-01-09,CUST02003,PRD0770,Jeddah Central,1,157.67,157.67,4,Average
TXN002497,2024-11-24,CUST00651,PRD0558,Abha,9,50.49,454.41,3,Good
TXN002498,2019-04-10,CUST02144,PRD0425,Riyadh South,4,17.03,68.12,4,Average
TXN002499,2020-06-17,CUST00733,PRD0465,Abha,3,439.02,1317.06,5,Excellent
TXN002500,2019-02-09,CUST00349,PRD0589,Riyadh North,6,116.5,699,1,Poor
TXN002501,2025-10-01,CUST00528,PRD0675,Makkah,3,380.08,1140.24,4,Good
TXN002502,2020-10-01,CUST00616,PRD0200,Makkah,9,327.91,2951.19,4,Excellent
TXN002503,2020-12-24,CUST04588,PRD0031,Riyadh South,10,328.07,3280.7,5,Average
TXN002504,2019-01-21,CUST03175,PRD0077,Riyadh South,5,197.14,985.7,2,Poor
TXN002505,2019-05-27,CUST04022,PRD0477,Jeddah Central,8,75.7,605.6,1,Average
TXN002506,2023-02-01,CUST04518,PRD0050,Riyadh North,12,357.94,4295.28,4,Good
TXN002507,2022-12-08,CUST02969,PRD0235,Riyadh North,4,480.49,1921.96,1,Poor
TXN002508,2021-02-06,CUST00559,PRD0432,Riyadh North,3,166.1,498.3,3,Average
TXN002509,2023-03-28,CUST02976,PRD0123,Riyadh South,8,125.91,1007.28,3,Excellent
TXN002510,2021-04-27,CUST04848,PRD0227,Khobar,11,67.16,738.76,4,Good
TXN002511,2019-08-14,CUST00001,PRD0601,Tabuk,3,150.24,450.72,3,Excellent
TXN002512,2021-04-05,CUST03438,PRD0347,Khobar,10,317.72,3177.2,3,Good
TXN002513,2021-08-26,CUST03145,PRD0577,Makkah,1,115.04,115.04,5,Average
TXN002514,2024-05-22,CUST00829,PRD0285,Hail,4,114.54,458.16,3,Excellent
TXN002515,2019-02-17,CUST03211,PRD0029,Jeddah Central,9,152.73,1374.57,4,Poor
TXN002516,2023-01-16,CUST03527,PRD0045,Abha,2,358.12,716.24,2,Excellent
TXN002517,2022-01-02,CUST00146,PRD0401,Makkah,6,7.69,46.14,5,Average
TXN002518,2023-02-25,CUST02380,PRD0370,Khobar,9,359.72,3237.48,3,Good
TXN002519,2019-08-29,CUST04898,PRD0101,Riyadh North,9,57.25,515.25,2,Good
TXN002520,2020-11-23,CUST02852,PRD0003,Riyadh South,2,190.77,381.54,5,Excellent
TXN002521,2023-07-21,CUST00919,PRD0762,Tabuk,1,422.32,422.32,3,Excellent
TXN002522,2024-02-13,CUST04739,PRD0352,Jeddah Central,2,459.97,919.94,4,Poor
TXN002523,2024-04-22,CUST02299,PRD0650,Khobar,6,402.19,2413.14,1,Poor
TXN002524,2020-10-15,CUST04221,PRD0678,Madinah,3,338.45,1015.35,2,Poor
TXN002525,2022-11-17,CUST04572,PRD0436,Tabuk,9,440.48,3964.32,2,Excellent
TXN002526,2020-08-05,CUST04553,PRD0004,Tabuk,5,423.43,2117.15,1,Excellent
TXN002527,2021-07-20,CUST02330,PRD0393,Tabuk,11,172.98,1902.78,4,Average
TXN002528,2019-12-29,CUST03843,PRD0259,Riyadh South,5,393.67,1968.35,5,Poor
TXN002529,2022-04-25,CUST02430,PRD0346,Dammam,4,36.89,147.56,5,Average
TXN002530,2022-12-25,CUST00408,PRD0016,Jeddah Central,9,480.67,4326.03,5,Excellent
TXN002531,2023-10-14,CUST03855,PRD0737,Makkah,10,178.3,1783,3,Poor
TXN002532,2021-11-07,CUST04862,PRD0139,Madinah,8,345.52,2764.16,2,Poor
TXN002533,2020-01-16,CUST04266,PRD0039,Jeddah Central,10,17.28,172.8,3,Average
TXN002534,2019-08-21,CUST03528,PRD0661,Madinah,9,62.63,563.67,4,Excellent
TXN002535,2020-09-09,CUST02422,PRD0203,Riyadh South,7,7.99,55.93,4,Excellent
TXN002536,2023-10-19,CUST01391,PRD0014,Dammam,3,90.86,272.58,3,Good
TXN002537,2019-11-25,CUST03688,PRD0193,Khobar,5,372.79,1863.95,2,Good
TXN002538,2025-02-14,CUST00568,PRD0029,Tabuk,10,176.48,1764.8,3,Average
TXN002539,2019-05-10,CUST03680,PRD0099,Hail,7,127.43,892.01,1,Average
TXN002540,2025-02-28,CUST00931,PRD0275,Tabuk,9,86.54,778.86,2,Good
TXN002541,2021-05-15,CUST00847,PRD0774,Riyadh North,10,372.73,3727.3,5,Good
TXN002542,2025-07-24,CUST02900,PRD0434,Khobar,11,332.17,3653.87,1,Good
TXN002543,2019-09-07,CUST03349,PRD0392,Tabuk,5,196.3,981.5,4,Average
TXN002544,2024-03-13,CUST02711,PRD0569,Riyadh North,6,194.3,1165.8,5,Average
TXN002545,2022-12-16,CUST02505,PRD0060,Makkah,12,341.85,4102.2,5,Good
TXN002546,2022-12-29,CUST04743,PRD0480,Jeddah Central,1,440.91,440.91,5,Poor
TXN002547,2020-05-05,CUST02744,PRD0009,Riyadh South,3,262.88,788.64,3,Good
TXN002548,2024-12-05,CUST02733,PRD0693,Jeddah Central,3,164.56,493.68,1,Good
TXN002549,2021-01-30,CUST03354,PRD0689,Dammam,12,273.04,3276.48,5,Excellent
TXN002550,2025-01-07,CUST04611,PRD0781,Abha,2,431.24,862.48,1,Average
TXN002551,2021-01-30,CUST00350,PRD0543,Dammam,4,405.61,1622.44,2,Excellent
TXN002552,2023-11-09,CUST04435,PRD0501,Makkah,4,445.33,1781.32,1,Good
TXN002553,2025-04-21,CUST03529,PRD0540,Tabuk,5,14.19,70.95,4,Poor
TXN002554,2025-08-23,CUST00534,PRD0146,Hail,12,345.87,4150.44,1,Excellent
TXN002555,2022-09-07,CUST04741,PRD0014,Tabuk,8,441.17,3529.36,1,Average
TXN002556,2024-06-09,CUST02273,PRD0301,Riyadh North,5,177.43,887.15,4,Excellent
TXN002557,2022-06-21,CUST03556,PRD0254,Tabuk,9,230.03,2070.27,2,Average
TXN002558,2021-10-03,CUST02601,PRD0120,Dammam,12,463.25,5559,4,Poor
TXN002559,2023-10-06,CUST03784,PRD0623,Hail,6,301.73,1810.38,2,Poor
TXN002560,2021-01-07,CUST03899,PRD0755,Makkah,7,117.16,820.12,2,Average
TXN002561,2021-07-24,CUST00646,PRD0501,Hail,1,99.37,99.37,1,Average
TXN002562,2023-08-03,CUST00895,PRD0416,Madinah,6,343.2,2059.2,1,Good
TXN002563,2022-06-16,CUST03254,PRD0196,Abha,1,446.93,446.93,2,Good
TXN002564,2025-06-22,CUST04484,PRD0799,Riyadh South,9,224.76,2022.84,4,Excellent
TXN002565,2022-12-21,CUST00847,PRD0739,Tabuk,11,47.94,527.34,1,Good
TXN002566,2022-01-02,CUST01969,PRD0191,Tabuk,4,216.74,866.96,3,Good
TXN002567,2024-03-09,CUST01785,PRD0256,Riyadh South,9,27.4,246.6,5,Average
TXN002568,2021-02-28,CUST03945,PRD0295,Riyadh South,2,98.28,196.56,4,Good
TXN002569,2023-08-23,CUST02351,PRD0128,Tabuk,2,58.78,117.56,4,Good
TXN002570,2019-04-14,CUST04413,PRD0456,Tabuk,4,131.39,525.56,2,Average
TXN002571,2022-07-02,CUST02652,PRD0124,Dammam,5,413.28,2066.4,4,Average
TXN002572,2024-01-26,CUST03248,PRD0199,Abha,2,327.69,655.38,5,Average
TXN002573,2025-08-23,CUST03879,PRD0181,Riyadh North,7,204.2,1429.4,1,Average
TXN002574,2021-07-04,CUST02443,PRD0562,Abha,4,27.45,109.8,3,Poor
TXN002575,2024-09-08,CUST03552,PRD0754,Riyadh North,2,205.28,410.56,5,Excellent
TXN002576,2021-12-19,CUST00310,PRD0071,Jeddah Central,9,343.47,3091.23,3,Average
TXN002577,2023-07-06,CUST01397,PRD0733,Khobar,3,280.09,840.27,1,Poor
TXN002578,2021-04-20,CUST04466,PRD0269,Tabuk,12,191.88,2302.56,2,Poor
TXN002579,2021-04-05,CUST00768,PRD0081,Abha,5,284.17,1420.85,1,Good
TXN002580,2024-01-24,CUST01651,PRD0137,Abha,3,296.79,890.37,1,Average
TXN002581,2022-10-22,CUST04298,PRD0007,Makkah,11,118.46,1303.06,3,Excellent
TXN002582,2019-11-28,CUST02090,PRD0412,Hail,5,247.59,1237.95,2,Poor
TXN002583,2021-03-20,CUST04547,PRD0575,Riyadh South,12,487.07,5844.84,2,Good
TXN002584,2024-04-29,CUST01322,PRD0665,Tabuk,3,444.59,1333.77,5,Excellent
TXN002585,2025-04-05,CUST01701,PRD0077,Hail,6,175.95,1055.7,2,Average
TXN002586,2024-08-25,CUST01433,PRD0548,Riyadh South,4,21.92,87.68,2,Poor
TXN002587,2024-06-16,CUST01954,PRD0065,Makkah,7,30.42,212.94,5,Average
TXN002588,2019-10-25,CUST03728,PRD0744,Khobar,8,380.82,3046.56,1,Good
TXN002589,2024-09-23,CUST00118,PRD0505,Tabuk,5,300.93,1504.65,2,Poor
TXN002590,2021-10-24,CUST02774,PRD0544,Riyadh North,9,40.12,361.08,2,Excellent
TXN002591,2023-09-06,CUST04351,PRD0493,Abha,9,41.9,377.1,2,Poor
TXN002592,2025-11-01,CUST04425,PRD0649,Dammam,4,302.86,1211.44,5,Good
TXN002593,2019-08-26,CUST01506,PRD0796,Tabuk,9,446.92,4022.28,5,Excellent
TXN002594,2022-01-26,CUST04863,PRD0436,Dammam,10,177.44,1774.4,2,Poor
TXN002595,2025-08-13,CUST01429,PRD0529,Riyadh North,12,78.58,942.96,4,Good
TXN002596,2022-05-15,CUST00701,PRD0524,Dammam,7,54.07,378.49,4,Good
TXN002597,2021-08-04,CUST04527,PRD0054,Riyadh North,12,197.46,2369.52,1,Average
TXN002598,2023-04-29,CUST02269,PRD0504,Riyadh South,1,497.51,497.51,2,Excellent
TXN002599,2021-11-11,CUST01299,PRD0302,Riyadh North,8,57.07,456.56,5,Good
TXN002600,2023-09-16,CUST02520,PRD0132,Abha,5,276.51,1382.55,3,Poor
TXN002601,2021-01-31,CUST04557,PRD0220,Khobar,8,274.55,2196.4,1,Poor
TXN002602,2021-06-25,CUST03337,PRD0134,Riyadh North,8,232.3,1858.4,4,Good
TXN002603,2025-11-08,CUST00543,PRD0666,Makkah,11,169.25,1861.75,4,Excellent
TXN002604,2023-10-14,CUST03383,PRD0369,Hail,8,149.43,1195.44,5,Average
TXN002605,2021-06-17,CUST01997,PRD0426,Makkah,7,466.09,3262.63,4,Average
TXN002606,2023-09-02,CUST04155,PRD0800,Madinah,2,453.57,907.14,3,Good
TXN002607,2022-11-04,CUST04063,PRD0494,Abha,8,243.42,1947.36,3,Good
TXN002608,2025-11-01,CUST03392,PRD0284,Riyadh South,6,255.03,1530.18,5,Good
TXN002609,2023-12-07,CUST04634,PRD0299,Jeddah Central,5,272.96,1364.8,2,Poor
TXN002610,2019-06-03,CUST02658,PRD0289,Riyadh North,3,137.99,413.97,2,Average
TXN002611,2023-05-17,CUST00988,PRD0509,Tabuk,11,35.81,393.91,5,Good
TXN002612,2025-12-05,CUST00587,PRD0341,Khobar,10,279.92,2799.2,1,Excellent
TXN002613,2021-08-17,CUST01326,PRD0449,Hail,12,208.46,2501.52,3,Excellent
TXN002614,2021-07-01,CUST02491,PRD0521,Makkah,12,478.67,5744.04,4,Average
TXN002615,2020-01-04,CUST04497,PRD0641,Riyadh North,3,221.34,664.02,5,Poor
TXN002616,2022-07-29,CUST03385,PRD0327,Riyadh South,2,12.51,25.02,5,Poor
TXN002617,2019-01-13,CUST01696,PRD0508,Hail,12,374.41,4492.92,2,Excellent
TXN002618,2021-08-20,CUST01364,PRD0131,Tabuk,10,155.48,1554.8,3,Average
TXN002619,2021-01-13,CUST03306,PRD0368,Dammam,1,37.65,37.65,4,Average
TXN002620,2023-02-03,CUST03097,PRD0328,Makkah,8,154.13,1233.04,2,Excellent
TXN002621,2019-02-14,CUST00027,PRD0702,Dammam,11,250.23,2752.53,4,Excellent
TXN002622,2022-10-13,CUST02326,PRD0323,Riyadh South,8,109.04,872.32,1,Poor
TXN002623,2019-01-28,CUST03110,PRD0798,Riyadh South,1,374.45,374.45,4,Excellent
TXN002624,2022-11-05,CUST03325,PRD0199,Riyadh North,2,223.05,446.1,2,Average
TXN002625,2022-04-10,CUST03794,PRD0711,Hail,6,191.42,1148.52,1,Excellent
TXN002626,2022-04-16,CUST03171,PRD0219,Hail,4,380.78,1523.12,4,Average
TXN002627,2024-02-20,CUST00137,PRD0341,Khobar,6,135.11,810.66,5,Good
TXN002628,2022-01-04,CUST03054,PRD0794,Makkah,3,211.87,635.61,2,Good
TXN002629,2022-06-24,CUST03566,PRD0623,Hail,12,296.47,3557.64,4,Poor
TXN002630,2019-07-25,CUST00945,PRD0560,Abha,12,391.79,4701.48,4,Average
TXN002631,2024-10-20,CUST02369,PRD0570,Riyadh North,1,147.78,147.78,2,Poor
TXN002632,2021-07-02,CUST02734,PRD0314,Riyadh South,9,225.23,2027.07,2,Poor
TXN002633,2020-05-10,CUST00464,PRD0578,Jeddah Central,4,433.96,1735.84,2,Good
TXN002634,2019-04-01,CUST02411,PRD0616,Makkah,11,345.48,3800.28,1,Good
TXN002635,2019-12-14,CUST02651,PRD0203,Dammam,5,496.85,2484.25,4,Excellent
TXN002636,2019-06-17,CUST03174,PRD0487,Abha,3,174.61,523.83,4,Good
TXN002637,2021-10-19,CUST03434,PRD0059,Dammam,7,322.11,2254.77,4,Good
TXN002638,2023-12-16,CUST03034,PRD0715,Riyadh South,2,325.44,650.88,1,Average
TXN002639,2020-02-10,CUST03959,PRD0242,Khobar,7,245.41,1717.87,4,Average
TXN002640,2025-07-03,CUST01054,PRD0673,Jeddah Central,12,323.66,3883.92,3,Poor
TXN002641,2024-05-17,CUST03455,PRD0224,Tabuk,8,44.38,355.04,3,Average
TXN002642,2024-01-24,CUST00247,PRD0597,Hail,2,405.48,810.96,3,Average
TXN002643,2021-12-17,CUST04409,PRD0687,Hail,1,461.68,461.68,3,Average
TXN002644,2021-04-13,CUST03089,PRD0574,Hail,12,266.52,3198.24,4,Poor
TXN002645,2025-05-29,CUST03184,PRD0286,Khobar,2,121.6,243.2,4,Average
TXN002646,2025-02-14,CUST04951,PRD0534,Hail,7,421.38,2949.66,4,Excellent
TXN002647,2024-10-28,CUST01901,PRD0785,Hail,8,261.52,2092.16,1,Average
TXN002648,2020-05-15,CUST04785,PRD0553,Riyadh North,12,123.48,1481.76,5,Average
TXN002649,2025-11-03,CUST02385,PRD0055,Madinah,11,144.32,1587.52,4,Average
TXN002650,2021-02-01,CUST02968,PRD0470,Madinah,1,229.1,229.1,3,Average
TXN002651,2020-09-08,CUST00499,PRD0492,Hail,9,208.92,1880.28,3,Average
TXN002652,2024-02-28,CUST02272,PRD0665,Riyadh North,3,277.06,831.18,4,Average
TXN002653,2020-01-06,CUST02069,PRD0629,Khobar,4,307.42,1229.68,1,Good
TXN002654,2024-01-13,CUST00254,PRD0560,Makkah,3,490.88,1472.64,3,Poor
TXN002655,2024-11-13,CUST00153,PRD0613,Abha,10,346.17,3461.7,3,Poor
TXN002656,2024-05-21,CUST03848,PRD0471,Dammam,1,445.87,445.87,1,Excellent
TXN002657,2021-02-22,CUST01766,PRD0590,Hail,11,337.81,3715.91,2,Average
